e14c9ba3749194d4f4243e38654189c3224889ce6e9b4bb9469efbee803555a0  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/audit/figure3_independent_verification.json
a3e5aef8491705019c8da87905fd6872cfe4e79e494e9264444cf7d239dc1c27  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/audit/figure3_input_sha256.tsv
e8cdd0692d2d2108098d948d90c077c1de96773ac464dbd701fbadc234005694  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/audit/figure3_output_sha256.tsv
b76a8ca1051d139e272f7cd012dd824f4724cf2f9561ec71f9f278a51d311953  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/audit/figure3_receipt.json
4b459555bb884ef0291a1fce2baf0fa6f1279e2ac51e275fb6f1e5052967b4c9  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/audit/run_completion.tsv
efe301b6610123c810d43b8dac10d5cae301f839d992bd62233cf314c95ed982  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3A_regulon_composition.pdf
f6244030e3ebca4937b76794c24e379165ff6f3c29c281773a48b46a112ac42d  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3A_regulon_composition.png
e50714fa9296ce157540e2a85fd3c6d0e23e8ce4ad20e99f59b673af7f453894  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3B_module_GO_enrichment.pdf
6bbd4ba48a95f2d313113f1959300428c68487ee67523b917b2f312134354014  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3B_module_GO_enrichment.png
0da6680aa4ecf6cefc4b29159905bc2b443578e3cfee6549e76f58c44826b4b6  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3C_HC_TF_activity_correlation.pdf
a79bff2833854974e3ae58bf14b04fd97c3b2fb21908d4feba0269742b0b3fc1  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3C_HC_TF_activity_correlation.png
5a5941ce5fac5e8fd19dba403edc3b50151f941ac6fdebef6e2f3429a44a16f9  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3_complete.pdf
7aefc0560b8943b40d89fdfd6d6872efa34064a217d4eec6492186962eb2ccbb  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3_complete.png
28c115f94ba2e819f170e200a4026194f310791d4ae68cf53f86d33fc13d4738  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3D_TF_collaboration_network.pdf
4ed07893543190d042b85c6fd8cfc63cb8310d64551644f4cbb7cf7094f9b91c  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3D_TF_collaboration_network.png
94ab2aed98b4c222bc7bba79c4b5d65632833865cb03acd62692c41c9b2d2ac6  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3E_regulon_size_partners.pdf
99335e1cfd58c53796a0eb059dc5dabddf76351dfaf1fa6f7e1edf27c4e89766  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3E_regulon_size_partners.png
066d83c9ba26120c1078cfc239ff76b4bef8fa36c37510bf5364eb82e57780f2  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3F_HC_TF_activity_skewness.pdf
3e88e2a9461a738a1d8296d943fa57a4c7f8b624645d48e5703b8c73dfd8cf5f  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3F_HC_TF_activity_skewness.png
f4e80c5584990a9f996006b258c74a0f8100de2964f0064bec4a4f3d5c2e78da  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3G_representative_distributions.pdf
ca483b33a7cb97aa012117c76de187d1408c1235c9e4099700fa256dde3c5628  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/Figure3G_representative_distributions.png
879d68744f47bf83a71c867db26196b411802b64c11a165556f1b92f597ccb94  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/SupplementaryFigure6A_MKI67_correlations.pdf
f86352d178d26f2c3336f2a1e42c0b6c031416c533997356425efbf996752d73  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/SupplementaryFigure6B_cross_system_skewness.pdf
6a9fa19dcac40adb7d21a32851c16010d137360b8f40b40fd00334b521994bd6  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/SupplementaryFigure6_complete.pdf
e9c84d73ac35680ca434f3dbfaa6879e7f66d44e7632a174d8fbf564cc4c62a6  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/figures/SupplementaryFigure6_complete.png
461dd774ddf9f8903e800d18bae29e410242a086458440812b7055a5679cd38e  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/Figure3A_regulon_composition.tsv
d13eadbcca9c6bdb918d8e11f37061cb8699b4c6b1c86d6ff6cda1e5d04eaf21  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/Figure3B_HC_TF_modules.tsv
8fd37398bd391780c04d0cb2d953849c0f0d654d0eaaadbeb30243c0fc4fe425  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/Figure3B_module_GO_BP_enrichment.tsv
70394de6657244bc933328c75a3cb941eb03a81e100665347521c015372c344c  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/Figure3C_HC_TF_activity_correlations.tsv.gz
233f0a32ebd046beb3fa99ee9c2c606343492722f89dd36c3d7cd5b110ea0504  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/Figure3E_regulon_size_and_partners.tsv
6ffecab2ab928e4a1e6255750d0cbb5dc8f80f2c647723fe2a961030b9396c61  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/Figure3F_TCGA_LUAD_HC_TF_skewness.tsv
c2e8469a33a8f69a25bcaf52771a930d4a85eb8dde2b0cfc6611e12a4ee73b1a  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/Figure3G_representative_activity_distributions.tsv.gz
dd59e701926144bc49ca8330990c4b4d277014bb270b002630775d4773edfaaa  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/Figure3_HC_TF_signed_regulon_edges.tsv.gz
53014fb4d27fbb06a87895de3d48a1fc56b7d26bcad8dcae480cdd739c697032  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/Figure3_TF_activated_target_pairwise_overlap.tsv
ea5280bed10d2fcf0564653113ed2701cbdfecc62571d2f7fda2729ce3ee37e2  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/SupplementaryFigure6A_MKI67_correlations.tsv
bf4394caa2e245a53265850a26531bc14655b64210dd5207d982c8da639f0598  tmp/tnbc-chromatin-tf-nc-2026/luad-figure3/results/tables/SupplementaryFigure6B_cross_system_skewness.tsv
